account_id,customer_class,state,bill_month,billing_days,meter_prev_read,meter_curr_read,kwh_usage,rate_per_kwh,fixed_charge,billed_amount,read_type,is_anomaly,anomaly_type
ACC00331,RES,NY,2024-10,31,43182,44396,1214.7,0.1417,12.0,198.75,ACTUAL,0,
ACC00331,RES,NY,2024-11,30,44396,45487,1091.3,0.1417,12.0,179.77,ACTUAL,0,
ACC00331,RES,NY,2024-12,31,45487,46664,1178.0,0.1417,12.0,193.09,ACTUAL,0,
ACC00331,RES,NY,2025-01,31,46664,47967,1303.5,0.1417,12.0,212.39,ACTUAL,0,
ACC00331,RES,NY,2025-02,28,47967,49149,1182.8,0.1417,12.0,193.83,ACTUAL,0,
ACC00331,RES,NY,2025-03,31,49149,50362,1213.2,0.1417,12.0,198.52,ACTUAL,0,
ACC00331,RES,NY,2025-04,30,50362,51348,986.4,0.1417,12.0,163.64,ACTUAL,0,
ACC00331,RES,NY,2025-05,31,51348,52354,1006.3,0.1417,12.0,166.7,ACTUAL,0,
ACC00331,RES,NY,2025-06,30,52354,53623,1269.4,0.1417,12.0,207.16,ACTUAL,0,
ACC00331,RES,NY,2025-07,31,53623,55042,1419.3,0.1417,12.0,230.2,ACTUAL,0,
ACC00331,RES,NY,2025-08,31,55042,56323,1281.1,0.1417,12.0,208.95,ACTUAL,0,
ACC00331,RES,NY,2025-09,30,56323,57706,1383.7,0.1417,12.0,224.72,ACTUAL,0,
ACC00331,RES,NY,2025-10,31,57706,59019,1313.2,0.1417,12.0,213.89,ACTUAL,0,
ACC00331,RES,NY,2025-11,30,59019,60097,1078.5,0.1417,12.0,177.8,ACTUAL,0,
ACC00331,RES,NY,2025-12,31,60097,61446,1349.3,0.1417,12.0,219.44,ACTUAL,0,
ACC00331,RES,NY,2026-01,31,61446,62455,1009.1,0.1417,12.0,167.13,ACTUAL,0,
ACC00331,RES,NY,2026-02,28,62455,63760,1305.3,0.1417,12.0,212.68,ACTUAL,0,
ACC00331,RES,NY,2026-03,31,63760,64797,1037.3,0.1417,12.0,171.47,ACTUAL,0,
ACC00331,RES,NY,2026-04,30,64797,65944,1147.8,0.1417,12.0,188.47,ACTUAL,0,
ACC00331,RES,NY,2026-05,31,65944,66965,1021.8,0.1417,12.0,169.09,ACTUAL,0,
ACC00331,RES,NY,2026-06,30,66965,68197,1232.4,0.1417,12.0,201.47,ACTUAL,0,
ACC00332,RES,NY,2024-07,31,30052,31378,1326.9,0.1381,12.0,211.2,ACTUAL,0,
ACC00332,RES,NY,2024-08,31,31378,32774,1396.1,0.1381,12.0,221.59,ACTUAL,0,
ACC00332,RES,NY,2024-09,30,32774,34252,1478.1,0.1381,12.0,233.91,ACTUAL,0,
ACC00332,RES,NY,2024-10,31,34252,35416,1164.2,0.1381,12.0,186.79,ACTUAL,0,
ACC00332,RES,NY,2024-11,30,35416,36785,1369.7,0.1381,12.0,470.64,ACTUAL,1,CALC_MISMATCH
ACC00332,RES,NY,2024-12,31,36785,37991,1206.0,0.1381,12.0,193.06,ACTUAL,0,
ACC00332,RES,NY,2025-01,31,37991,39431,1440.1,0.1381,12.0,228.2,ACTUAL,0,
ACC00332,RES,NY,2025-02,28,39431,40510,1079.0,0.1381,12.0,173.99,ACTUAL,0,
ACC00332,RES,NY,2025-03,31,40510,41633,1123.0,0.1381,12.0,180.6,ACTUAL,0,
ACC00332,RES,NY,2025-04,30,41633,42684,1051.7,0.1381,12.0,169.88,ACTUAL,0,
ACC00332,RES,NY,2025-05,31,42684,43966,1282.9,0.1381,12.0,204.6,ACTUAL,0,
ACC00332,RES,NY,2025-06,30,43966,45263,1297.9,0.1381,12.0,206.85,ACTUAL,0,
ACC00332,RES,NY,2025-07,31,45263,46444,1181.8,0.1381,12.0,189.42,ACTUAL,0,
ACC00332,RES,NY,2025-08,31,46444,47715,1271.5,0.1381,12.0,202.89,ACTUAL,0,
ACC00332,RES,NY,2025-09,30,47715,48899,1184.9,0.1381,12.0,189.89,ACTUAL,0,
ACC00332,RES,NY,2025-10,31,48899,50161,1262.1,0.1381,12.0,201.48,ACTUAL,0,
ACC00332,RES,NY,2025-11,30,50161,51408,1247.3,0.1381,12.0,199.26,ACTUAL,0,
ACC00332,RES,NY,2025-12,31,51408,52622,1214.5,0.1381,12.0,194.34,ACTUAL,0,
ACC00332,RES,NY,2026-01,31,52622,53852,1230.1,0.1381,12.0,196.67,ACTUAL,0,
ACC00332,RES,NY,2026-02,28,53852,55163,1311.4,0.1381,12.0,208.88,ACTUAL,0,
ACC00332,RES,NY,2026-03,31,55163,56208,1045.5,0.1381,12.0,168.96,ACTUAL,0,
ACC00332,RES,NY,2026-04,30,56208,57347,1139.0,0.1381,12.0,183.0,ACTUAL,0,
ACC00332,RES,NY,2026-05,31,57347,58523,1176.4,0.1381,12.0,188.61,ACTUAL,0,
ACC00332,RES,NY,2026-06,30,58523,63781,5258.8,0.1381,12.0,801.35,ACTUAL,1,USAGE_SPIKE
ACC00333,RES,OH,2024-07,31,24654,26606,1952.0,0.1413,12.0,311.19,ACTUAL,0,
ACC00333,RES,OH,2024-08,31,26606,28515,1909.4,0.2851,12.0,579.36,ACTUAL,1,WRONG_RATE
ACC00333,RES,OH,2024-09,30,28515,30302,1787.7,0.1413,12.0,286.0,ACTUAL,0,
ACC00333,RES,OH,2024-10,31,30302,31700,1398.8,0.1413,12.0,226.39,ACTUAL,0,
ACC00333,RES,OH,2024-11,30,31700,33339,1639.4,0.1413,12.0,263.27,ACTUAL,0,
ACC00333,RES,OH,2024-12,31,33339,39156,5817.9,0.1413,12.0,903.88,ACTUAL,1,USAGE_SPIKE
ACC00333,RES,OH,2025-01,31,35134,36893,1759.5,0.1413,12.0,281.68,ACTUAL,0,
ACC00333,RES,OH,2025-02,28,36893,38626,1733.4,0.1413,12.0,277.68,ACTUAL,0,
ACC00333,RES,OH,2025-03,31,38626,40145,1519.1,0.1413,12.0,244.83,ACTUAL,0,
ACC00333,RES,OH,2025-04,30,40145,41714,1569.6,0.1413,12.0,252.57,ACTUAL,0,
ACC00333,RES,OH,2025-05,31,41714,43245,1531.1,0.1413,12.0,246.68,ACTUAL,0,
ACC00333,RES,OH,2025-06,30,43245,44793,1548.7,0.1413,12.0,249.37,ACTUAL,0,
ACC00333,RES,OH,2025-07,31,44793,46808,2016.0,0.1413,12.0,320.99,ACTUAL,0,
ACC00333,RES,OH,2025-08,31,46808,48454,1646.3,0.1413,12.0,264.33,ACTUAL,0,
ACC00333,RES,OH,2025-09,30,48454,50212,1758.2,0.1413,12.0,281.47,ACTUAL,0,
ACC00333,RES,OH,2025-10,31,50212,51729,1517.8,0.1413,12.0,244.63,ACTUAL,0,
ACC00333,RES,OH,2025-11,30,51729,53235,1506.6,0.1413,12.0,242.91,ACTUAL,0,
ACC00333,RES,OH,2025-12,31,53235,54917,1682.2,0.1413,12.0,269.82,ACTUAL,0,
ACC00333,RES,OH,2026-01,31,54917,56535,1618.1,0.1413,12.0,260.01,ACTUAL,0,
ACC00333,RES,OH,2026-02,28,56535,58256,1721.7,0.1413,12.0,275.88,ACTUAL,0,
ACC00333,RES,OH,2026-03,31,58256,59795,1539.6,0.1413,12.0,247.97,ACTUAL,0,
ACC00333,RES,OH,2026-04,30,59795,61187,1392.8,0.1413,12.0,225.47,ACTUAL,0,
ACC00333,RES,OH,2026-05,31,61187,62873,1686.3,0.1413,12.0,270.45,ACTUAL,0,
ACC00333,RES,OH,2026-06,30,62873,64606,1733.2,0.3395,12.0,621.18,ACTUAL,1,WRONG_RATE
ACC00334,RES,FL,2024-07,31,21916,24582,2666.3,0.1431,12.0,425.46,ACTUAL,0,
ACC00334,RES,FL,2024-08,31,24582,27410,2828.2,0.1431,12.0,450.55,ACTUAL,0,
ACC00334,RES,FL,2024-09,30,27410,29782,2372.1,0.1431,12.0,379.83,ACTUAL,0,
ACC00334,RES,FL,2024-10,31,29782,31597,1815.6,0.1431,12.0,293.55,ACTUAL,0,
ACC00334,RES,FL,2024-11,30,31597,33164,1567.1,0.1431,12.0,255.0,ACTUAL,0,
ACC00334,RES,FL,2024-12,31,33164,34638,1474.7,0.1431,12.0,240.68,ACTUAL,0,
ACC00334,RES,FL,2025-01,31,34638,36380,1742.0,0.1431,12.0,282.13,ACTUAL,0,
ACC00334,RES,FL,2025-02,28,36380,38177,1797.7,0.1431,12.0,290.76,ACTUAL,0,
ACC00334,RES,FL,2025-03,31,38177,39759,1582.2,0.1431,12.0,257.34,ACTUAL,0,
ACC00334,RES,FL,2025-04,30,39759,40851,1092.9,0.1431,12.0,181.47,ACTUAL,0,
ACC00334,RES,FL,2025-05,31,40851,42661,1810.3,0.1431,12.0,292.72,ACTUAL,0,
ACC00334,RES,FL,2025-06,30,42661,44938,2277.1,0.1431,12.0,365.11,ACTUAL,0,
ACC00334,RES,FL,2025-07,31,44938,47415,2477.1,0.1431,12.0,396.11,ACTUAL,0,
ACC00334,RES,FL,2025-08,31,47415,50156,2741.1,0.1431,12.0,437.06,ACTUAL,0,
ACC00334,RES,FL,2025-09,30,50156,52396,2240.3,0.1431,12.0,359.4,ACTUAL,0,
ACC00334,RES,FL,2025-10,31,52396,54036,1640.0,0.1431,12.0,266.31,ACTUAL,0,
ACC00334,RES,FL,2025-11,30,54036,55805,1769.3,0.1431,12.0,286.36,ACTUAL,0,
ACC00334,RES,FL,2025-12,31,55805,57301,1496.3,0.1431,12.0,244.03,ACTUAL,0,
ACC00334,RES,FL,2026-01,31,57301,59006,1705.8,0.1431,12.0,276.52,ACTUAL,0,
ACC00334,RES,FL,2026-02,28,59006,60638,1632.2,0.1431,12.0,265.1,ACTUAL,0,
ACC00334,RES,FL,2026-03,31,60638,62074,1437.0,0.1431,12.0,234.83,ACTUAL,0,
ACC00334,RES,FL,2026-04,30,62074,63619,1545.3,0.1431,12.0,251.62,ACTUAL,0,
ACC00334,RES,FL,2026-05,31,63619,65488,1869.9,0.1431,12.0,301.96,ACTUAL,0,
ACC00334,RES,FL,2026-06,30,65488,67818,2330.7,0.1431,12.0,373.42,ACTUAL,0,
ACC00335,RES,OH,2024-07,31,39851,41724,1873.3,0.1428,12.0,302.07,ACTUAL,0,
ACC00335,RES,OH,2024-08,31,41724,43256,1532.2,0.1428,12.0,249.25,ACTUAL,0,
ACC00335,RES,OH,2024-09,30,43256,44693,1437.3,0.1428,12.0,234.55,ACTUAL,0,
ACC00335,RES,OH,2024-10,31,44693,46178,1485.2,0.1428,12.0,241.97,ACTUAL,0,
ACC00335,RES,OH,2024-11,30,46178,47636,1458.6,0.1428,12.0,237.85,ACTUAL,0,
ACC00335,RES,OH,2024-12,31,47636,49127,1491.3,0.1428,12.0,242.91,ACTUAL,0,
ACC00335,RES,OH,2025-01,31,49127,50977,1850.4,0.1428,12.0,298.53,ACTUAL,0,
ACC00335,RES,OH,2025-02,28,50977,52538,1561.2,0.1428,12.0,253.74,ACTUAL,0,
ACC00335,RES,OH,2025-03,31,52538,54034,1496.8,0.1428,12.0,243.77,ACTUAL,0,
ACC00335,RES,OH,2025-04,30,54034,55513,1479.7,0.1428,12.0,241.13,ACTUAL,0,
ACC00335,RES,OH,2025-05,31,55513,56944,1432.0,0.1428,12.0,233.74,ACTUAL,0,
ACC00335,RES,OH,2025-06,30,56944,58871,1927.0,0.1428,12.0,310.39,ACTUAL,0,
ACC00335,RES,OH,2025-07,31,58871,60508,1637.6,0.1428,12.0,265.57,ACTUAL,0,
ACC00335,RES,OH,2025-08,31,60508,62194,1686.8,0.1428,12.0,273.19,ACTUAL,0,
ACC00335,RES,OH,2025-09,30,62194,63681,1487.9,0.1428,12.0,242.39,ACTUAL,0,
ACC00335,RES,OH,2025-10,31,63681,65329,1648.9,0.1428,12.0,267.33,ACTUAL,0,
ACC00335,RES,OH,2025-11,30,65329,66885,1556.4,0.1428,12.0,253.0,ACTUAL,0,
ACC00335,RES,OH,2025-12,31,66885,68370,1485.5,0.1428,12.0,242.03,ACTUAL,0,
ACC00335,RES,OH,2026-01,31,68370,69864,1494.7,0.1428,12.0,243.45,ACTUAL,0,
ACC00335,RES,OH,2026-02,28,69864,71583,1719.6,0.1428,12.0,278.26,ACTUAL,0,
ACC00335,RES,OH,2026-03,31,71583,73059,1476.0,0.1428,12.0,240.55,ACTUAL,0,
ACC00335,RES,OH,2026-04,30,73059,74585,1526.1,0.1428,12.0,248.31,ACTUAL,0,
ACC00335,RES,OH,2026-05,31,74585,74585,0.0,0.1428,12.0,12.0,ACTUAL,1,ZERO_USAGE_TAMPER
ACC00335,RES,OH,2026-06,30,76003,77664,1661.5,0.1428,12.0,269.27,ACTUAL,0,
ACC00336,RES,GA,2024-07,31,19973,21249,1276.9,0.1454,12.0,212.92,ACTUAL,0,
ACC00336,RES,GA,2024-08,31,21249,22434,1185.7,0.1454,12.0,198.58,ACTUAL,0,
ACC00336,RES,GA,2024-09,30,22434,23497,1063.8,0.1454,12.0,179.4,ACTUAL,0,
ACC00336,RES,GA,2024-10,31,23497,24322,825.6,0.1454,12.0,141.91,ACTUAL,0,
ACC00336,RES,GA,2024-11,30,24322,25225,903.2,0.1454,12.0,154.13,ACTUAL,0,
ACC00336,RES,GA,2024-12,31,25225,26189,964.8,0.1454,12.0,163.82,ACTUAL,0,
ACC00336,RES,GA,2025-01,31,26189,27200,1011.9,0.1454,12.0,171.23,ACTUAL,0,
ACC00336,RES,GA,2025-02,28,27200,28152,952.5,0.1454,12.0,161.88,ACTUAL,0,
ACC00336,RES,GA,2025-03,31,28152,26839,-1313.0,0.1454,12.0,142.85,ACTUAL,1,NEGATIVE_READ_ROLLBACK
ACC00336,RES,GA,2025-04,30,28983,29899,916.9,0.1454,12.0,156.27,ACTUAL,0,
ACC00336,RES,GA,2025-05,31,29899,29899,0.0,0.1454,12.0,12.0,ACTUAL,1,ZERO_USAGE_TAMPER
ACC00336,RES,GA,2025-06,30,30851,32038,1187.3,0.1454,12.0,198.83,ACTUAL,0,
ACC00336,RES,GA,2025-07,31,32038,33429,1391.7,0.1454,12.0,230.99,ACTUAL,0,
ACC00336,RES,GA,2025-08,31,33429,34664,1235.5,0.1454,12.0,206.41,ACTUAL,0,
ACC00336,RES,GA,2025-09,30,34664,35773,1109.6,0.1454,12.0,186.6,ACTUAL,0,
ACC00336,RES,GA,2025-10,31,35773,36741,968.5,0.1454,12.0,164.4,ACTUAL,0,
ACC00336,RES,GA,2025-11,30,36741,37529,789.0,0.1454,12.0,136.15,ACTUAL,0,
ACC00336,RES,GA,2025-12,31,37529,38356,827.5,0.1454,12.0,142.21,ACTUAL,0,
ACC00336,RES,GA,2026-01,31,38356,39196,840.2,0.1454,12.0,144.21,ACTUAL,0,
ACC00336,RES,GA,2026-02,28,39196,40092,896.4,0.1454,12.0,153.06,ACTUAL,0,
ACC00336,RES,GA,2026-03,31,40092,40909,817.8,0.1454,12.0,140.68,ACTUAL,0,
ACC00336,RES,GA,2026-04,30,40909,41630,721.9,0.1454,12.0,125.6,ACTUAL,0,
ACC00336,RES,GA,2026-05,31,41630,42529,899.3,0.1454,12.0,153.51,ACTUAL,0,
ACC00336,RES,GA,2026-06,30,42529,43589,1060.4,0.1454,12.0,178.86,ACTUAL,0,
ACC00337,RES,NY,2024-07,31,14966,16588,1622.8,0.1506,12.0,275.79,ACTUAL,0,
ACC00337,RES,NY,2024-08,31,16588,18311,1723.2,0.1506,12.0,292.11,ACTUAL,0,
ACC00337,RES,NY,2024-09,30,18311,19707,1396.5,0.1506,12.0,239.01,ACTUAL,0,
ACC00337,RES,NY,2024-10,31,19707,20865,1158.7,0.1506,12.0,200.36,ACTUAL,0,
ACC00337,RES,NY,2024-11,30,20865,22152,1287.8,0.3756,12.0,511.1,ACTUAL,1,WRONG_RATE
ACC00337,RES,NY,2024-12,31,22152,23453,1301.3,0.1506,12.0,223.53,ACTUAL,0,
ACC00337,RES,NY,2025-01,31,23453,24771,1318.5,0.1506,12.0,226.33,ACTUAL,0,
ACC00337,RES,NY,2025-02,28,24771,25977,1206.7,0.1506,12.0,208.16,ACTUAL,0,
ACC00337,RES,NY,2025-03,31,25977,27133,555.8,0.1506,12.0,102.37,ESTIMATED,1,ESTIMATED_CATCHUP
ACC00337,RES,NY,2025-04,30,27133,28264,1131.8,0.1506,12.0,195.98,ACTUAL,0,
ACC00337,RES,NY,2025-05,31,28264,29534,1270.4,0.1506,12.0,218.51,ACTUAL,0,
ACC00337,RES,NY,2025-06,30,29534,30924,1391.0,0.1506,12.0,238.11,ACTUAL,0,
ACC00337,RES,NY,2025-07,31,30924,32623,1699.1,0.1506,12.0,288.19,ACTUAL,0,
ACC00337,RES,NY,2025-08,31,32623,34187,511.0,0.1506,12.0,95.09,ESTIMATED,1,ESTIMATED_CATCHUP
ACC00337,RES,NY,2025-09,30,34187,35580,1393.0,0.1506,12.0,238.44,ACTUAL,0,
ACC00337,RES,NY,2025-10,31,35580,36777,1197.1,0.1506,12.0,206.59,ACTUAL,0,
ACC00337,RES,NY,2025-11,30,36777,37899,1122.9,0.1506,12.0,194.53,ACTUAL,0,
ACC00337,RES,NY,2025-12,31,37899,39140,1241.0,0.1506,12.0,213.74,ACTUAL,0,
ACC00337,RES,NY,2026-01,31,39140,40409,1269.0,0.1506,12.0,218.29,ACTUAL,0,
ACC00337,RES,NY,2026-02,28,40409,41439,1030.5,0.1506,12.0,179.52,ACTUAL,0,
ACC00337,RES,NY,2026-03,31,41439,49885,8446.1,0.1506,12.0,1385.34,ACTUAL,1,USAGE_SPIKE
ACC00337,RES,NY,2026-04,30,42543,43838,1295.3,0.1506,12.0,222.56,ACTUAL,0,
ACC00337,RES,NY,2026-05,31,43838,45066,1228.8,0.1506,12.0,211.75,ACTUAL,0,
ACC00337,RES,NY,2026-06,30,45066,46362,1296.1,0.1506,12.0,222.69,ACTUAL,0,
ACC00338,RES,CA,2024-07,31,45269,47248,1980.0,0.142,12.0,316.9,ACTUAL,0,
ACC00338,RES,CA,2024-08,31,47248,48868,1620.6,0.142,12.0,261.56,ACTUAL,0,
ACC00338,RES,CA,2024-09,30,48868,50617,1749.4,0.142,12.0,281.39,ACTUAL,0,
ACC00338,RES,CA,2024-10,31,50617,52290,1674.0,0.142,12.0,269.77,ACTUAL,0,
ACC00338,RES,CA,2024-11,30,52290,53767,1477.2,0.142,12.0,239.47,ACTUAL,0,
ACC00338,RES,CA,2024-12,31,53767,55119,1352.9,0.142,12.0,220.33,ACTUAL,0,
ACC00338,RES,CA,2025-01,31,55119,56693,1574.3,0.142,12.0,254.42,ACTUAL,0,
ACC00338,RES,CA,2025-02,28,56693,58423,1730.6,0.142,12.0,278.49,ACTUAL,0,
ACC00338,RES,CA,2025-03,31,58423,59909,1486.2,0.142,12.0,240.86,ACTUAL,0,
ACC00338,RES,CA,2025-04,30,59909,61149,1240.4,0.142,12.0,203.01,ACTUAL,0,
ACC00338,RES,CA,2025-05,31,61149,62907,1758.2,0.142,12.0,282.74,ACTUAL,0,
ACC00338,RES,CA,2025-06,30,62907,64434,1527.3,0.142,12.0,247.18,ACTUAL,0,
ACC00338,RES,CA,2025-07,31,64434,66315,1881.5,0.142,12.0,301.74,ACTUAL,0,
ACC00338,RES,CA,2025-08,31,66315,68076,1761.4,0.142,12.0,283.23,ACTUAL,0,
ACC00338,RES,CA,2025-09,30,68076,69645,1569.0,0.142,12.0,253.61,ACTUAL,0,
ACC00338,RES,CA,2025-10,31,69645,71108,1463.8,0.142,12.0,237.41,ACTUAL,0,
ACC00338,RES,CA,2025-11,30,71108,72675,1567.6,0.142,12.0,253.39,ACTUAL,0,
ACC00338,RES,CA,2025-12,31,72675,74414,1739.1,0.142,12.0,279.8,ACTUAL,0,
ACC00338,RES,CA,2026-01,31,74414,75991,1577.9,0.142,12.0,254.98,ACTUAL,0,
ACC00338,RES,CA,2026-02,28,75991,77434,1443.0,0.142,12.0,234.21,ACTUAL,0,
ACC00338,RES,CA,2026-03,31,77434,78945,1511.8,0.142,12.0,244.8,ACTUAL,0,
ACC00338,RES,CA,2026-04,30,78945,80401,1456.0,0.142,12.0,236.21,ACTUAL,0,
ACC00338,RES,CA,2026-05,31,80401,81907,1506.6,0.142,12.0,244.0,ACTUAL,0,
ACC00338,RES,CA,2026-06,30,81907,83641,1735.0,0.142,12.0,279.17,ACTUAL,0,
ACC00339,RES,GA,2024-07,31,23272,24753,1481.9,0.1453,12.0,245.11,ACTUAL,0,
ACC00339,RES,GA,2024-08,31,24753,26261,1508.5,0.1453,12.0,249.29,ACTUAL,0,
ACC00339,RES,GA,2024-09,30,26261,27532,1271.9,0.1453,12.0,212.07,ACTUAL,0,
ACC00339,RES,GA,2024-10,31,27532,28719,1187.4,0.1453,12.0,198.78,ACTUAL,0,
ACC00339,RES,GA,2024-11,30,28719,29946,1227.8,0.1453,12.0,205.13,ACTUAL,0,
ACC00339,RES,GA,2024-12,31,29946,31052,1106.4,0.1453,12.0,186.03,ACTUAL,0,
ACC00339,RES,GA,2025-01,31,31052,35337,4285.3,0.1453,12.0,686.08,ACTUAL,1,USAGE_SPIKE
ACC00339,RES,GA,2025-02,28,32175,33281,1106.7,0.1453,12.0,186.08,ACTUAL,0,
ACC00339,RES,GA,2025-03,31,33281,34235,954.6,0.1453,12.0,162.16,ACTUAL,0,
ACC00339,RES,GA,2025-04,30,34235,35272,1038.0,0.1453,12.0,175.28,ACTUAL,0,
ACC00339,RES,GA,2025-05,31,35272,36375,1103.4,0.1453,12.0,185.56,ACTUAL,0,
ACC00339,RES,GA,2025-06,30,36375,37613,1238.4,0.1453,12.0,206.8,ACTUAL,0,
ACC00339,RES,GA,2025-07,31,37613,39216,1603.3,0.1453,12.0,264.21,ACTUAL,0,
ACC00339,RES,GA,2025-08,31,39216,40715,1499.0,0.1453,12.0,247.8,ACTUAL,0,
ACC00339,RES,GA,2025-09,30,40715,41905,1190.5,0.1453,12.0,199.27,ACTUAL,0,
ACC00339,RES,GA,2025-10,31,41905,43029,1124.5,0.1453,12.0,188.89,ACTUAL,0,
ACC00339,RES,GA,2025-11,30,43029,44090,1061.8,0.1453,12.0,179.02,ACTUAL,0,
ACC00339,RES,GA,2025-12,31,44090,45264,1174.5,0.1453,12.0,196.75,ACTUAL,0,
ACC00339,RES,GA,2026-01,31,45264,46463,1199.3,0.1453,12.0,200.66,ACTUAL,0,
ACC00339,RES,GA,2026-02,28,46463,47537,1075.0,0.1453,12.0,181.1,ACTUAL,0,
ACC00339,RES,GA,2026-03,31,47537,48506,969.6,0.1453,12.0,164.51,ACTUAL,0,
ACC00339,RES,GA,2026-04,30,48506,49484,978.3,0.1453,12.0,165.88,ACTUAL,0,
ACC00339,RES,GA,2026-05,31,49484,50580,1096.7,0.1453,12.0,184.52,ACTUAL,0,
ACC00339,RES,GA,2026-06,30,50580,51911,1331.1,0.1453,12.0,221.39,ACTUAL,0,
ACC00340,RES,AZ,2024-07,31,35641,36998,1357.1,0.1427,12.0,221.91,ACTUAL,0,
ACC00340,RES,AZ,2024-08,31,36998,38314,1316.5,0.1427,12.0,215.64,ACTUAL,0,
ACC00340,RES,AZ,2024-09,30,38314,39502,1188.6,0.1427,12.0,195.85,ACTUAL,0,
ACC00340,RES,AZ,2024-10,31,39502,40333,831.4,0.1427,12.0,140.6,ACTUAL,0,
ACC00340,RES,AZ,2024-11,30,40333,41294,961.2,0.1427,12.0,160.68,ACTUAL,0,
ACC00340,RES,AZ,2024-12,31,41294,42172,878.3,0.1427,12.0,147.86,ACTUAL,0,
ACC00340,RES,AZ,2025-01,31,42172,42946,774.4,0.1427,12.0,131.78,ACTUAL,0,
ACC00340,RES,AZ,2025-02,28,42946,43779,833.2,0.1427,12.0,140.89,ACTUAL,0,
ACC00340,RES,AZ,2025-03,31,43779,44591,812.2,0.1427,12.0,137.64,ACTUAL,0,
ACC00340,RES,AZ,2025-04,30,44591,45323,732.7,0.1427,12.0,125.34,ACTUAL,0,
ACC00340,RES,AZ,2025-05,31,45323,46078,755.0,0.1427,12.0,128.79,ACTUAL,0,
ACC00340,RES,AZ,2025-06,30,46078,47080,1002.9,0.1427,12.0,167.14,ACTUAL,0,
ACC00340,RES,AZ,2025-07,31,47080,48462,1382.6,0.1427,12.0,225.86,ACTUAL,0,
ACC00340,RES,AZ,2025-08,31,48462,49601,1140.0,0.1427,12.0,188.33,ACTUAL,0,
ACC00340,RES,AZ,2025-09,30,49601,50574,973.2,0.1427,12.0,162.53,ACTUAL,0,
ACC00340,RES,AZ,2025-10,31,50574,51490,916.5,0.1427,12.0,153.77,ACTUAL,0,
ACC00340,RES,AZ,2025-11,30,51490,52277,787.8,0.1427,12.0,133.87,ACTUAL,0,
ACC00340,RES,AZ,2025-12,31,52277,53058,781.7,0.1427,12.0,132.92,ACTUAL,0,
ACC00340,RES,AZ,2026-01,31,53058,53875,817.5,0.1427,12.0,138.45,ACTUAL,0,
ACC00340,RES,AZ,2026-02,28,53875,54599,724.5,0.1427,12.0,124.06,ACTUAL,0,
ACC00340,RES,AZ,2026-03,31,54599,55393,794.6,0.1427,12.0,134.91,ACTUAL,0,
ACC00340,RES,AZ,2026-04,30,55393,56098,705.1,0.1427,12.0,121.07,ACTUAL,0,
ACC00340,RES,AZ,2026-05,31,56098,56918,820.8,0.1427,12.0,138.97,ACTUAL,0,
ACC00340,RES,AZ,2026-06,30,56918,58042,1124.2,0.1427,12.0,185.9,ACTUAL,0,
ACC00341,RES,NY,2024-07,31,38657,40343,1686.2,0.1497,12.0,284.6,ACTUAL,0,
ACC00341,RES,NY,2024-08,31,40343,41969,1626.2,0.3021,12.0,522.81,ACTUAL,1,WRONG_RATE
ACC00341,RES,NY,2024-09,30,41969,43284,1315.5,0.1497,12.0,224.67,ACTUAL,0,
ACC00341,RES,NY,2024-10,31,43284,44750,1466.8,0.1497,12.0,249.13,ACTUAL,0,
ACC00341,RES,NY,2024-11,30,44750,46180,1430.9,0.1497,12.0,243.32,ACTUAL,0,
ACC00341,RES,NY,2024-12,31,46180,47627,1447.4,0.1497,12.0,246.0,ACTUAL,0,
ACC00341,RES,NY,2025-01,31,47627,49058,1431.5,0.1497,12.0,243.42,ACTUAL,0,
ACC00341,RES,NY,2025-02,28,49058,50564,1506.5,0.1497,12.0,255.55,ACTUAL,0,
ACC00341,RES,NY,2025-03,31,50564,52012,1448.2,0.1497,12.0,246.12,ACTUAL,0,
ACC00341,RES,NY,2025-04,30,52012,53355,1343.6,0.1497,12.0,229.22,ACTUAL,0,
ACC00341,RES,NY,2025-05,31,53355,54922,1567.7,0.1497,12.0,265.44,ACTUAL,0,
ACC00341,RES,NY,2025-06,30,54922,56561,1639.2,0.1497,12.0,277.01,ACTUAL,0,
ACC00341,RES,NY,2025-07,31,56561,58267,1706.7,0.1497,12.0,287.92,ACTUAL,0,
ACC00341,RES,NY,2025-08,31,58267,60092,1825.2,0.1497,12.0,307.07,ACTUAL,0,
ACC00341,RES,NY,2025-09,30,60092,61662,1570.6,0.1497,12.0,265.9,ACTUAL,0,
ACC00341,RES,NY,2025-10,31,61662,63092,1430.1,0.1497,12.0,243.19,ACTUAL,0,
ACC00341,RES,NY,2025-11,30,63092,64661,1569.3,0.1497,12.0,265.71,ACTUAL,0,
ACC00341,RES,NY,2025-12,31,64661,66062,1401.4,0.1497,12.0,238.57,ACTUAL,0,
ACC00341,RES,NY,2026-01,31,66062,67625,1563.9,0.1497,12.0,264.83,ACTUAL,0,
ACC00341,RES,NY,2026-02,28,67625,78314,10689.3,0.1497,12.0,1740.46,ACTUAL,1,USAGE_SPIKE
ACC00341,RES,NY,2026-03,31,69273,70702,1429.1,0.1497,12.0,243.03,ACTUAL,0,
ACC00341,RES,NY,2026-04,30,70702,71995,1293.8,0.1497,12.0,221.17,ACTUAL,0,
ACC00341,RES,NY,2026-05,31,71995,73191,1196.9,0.1497,12.0,205.49,ACTUAL,0,
